labels,job_encoded,marital_encoded,education_encoded,default_encoded,housing_encoded,loan_encoded,contact_encoded,poutcome_encoded,month_encoded,age_normalized,balance_normalized,day_normalized,duration_normalized,campaign_normalized,pdays_normalized,previous_normalized
0.0,0.09112709832134293,0.09903468001430103,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.04607250755287009,0.09095816464237517,4.0,35.1072925575685,9373.527299378955,18.070329027868517,271.98420413947696,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.12133891213389121,0.09903468001430103,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.09095816464237517,3.0,39.1072925575685,263.52729937895447,15.070329027868517,111.98420413947694,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.10807291666666667,0.09903468001430103,0.14296296296296296,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,7.0,32.1072925575685,1108.5272993789545,11.070329027868517,326.98420413947696,1.101670929032323,-1.397185356925345,-0.3203773839394117
1.0,0.2261904761904762,0.13963210702341136,0.106244579358196,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,3.0,16.107292557568496,501.52729937895447,28.070329027868517,259.98420413947696,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.07293868921775898,0.09903468001430103,0.106244579358196,0.11518560179977502,0.08597108245408362,0.06222865412445731,0.143646408839779,0.12857142857142856,0.0,27.107292557568496,359.52729937895447,27.070329027868517,87.98420413947694,0.10167092903232311,240.60281464307465,0.6796226160605883
0.0,0.13519091847265222,0.09903468001430103,0.14296296296296296,0.11518560179977502,0.15341488277268095,0.06222865412445731,0.143646408839779,0.09095816464237517,7.0,36.1072925575685,193.5272993789545,27.070329027868517,187.98420413947693,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.10807291666666667,0.09903468001430103,0.106244579358196,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,7.0,52.1072925575685,4072.5272993789545,25.070329027868517,237.98420413947693,4.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.12133891213389121,0.13963210702341136,0.14296296296296296,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.12857142857142856,3.0,33.1072925575685,2316.5272993789545,18.070329027868517,112.98420413947694,0.10167092903232311,151.60281464307465,1.6796226160605883
0.0,0.07293868921775898,0.13963210702341136,0.0943952802359882,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.04607250755287009,0.09095816464237517,4.0,21.107292557568496,-221.4727006210455,21.070329027868517,248.98420413947693,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.09112709832134293,0.09903468001430103,0.106244579358196,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.19289340101522842,6.0,27.107292557568496,131.5272993789545,5.070329027868517,146.98420413947693,0.10167092903232311,151.60281464307465,0.6796226160605883
0.0,0.13519091847265222,0.14583333333333334,0.10160427807486631,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.09095816464237517,10.0,34.1072925575685,-0.4727006210455136,16.070329027868517,94.98420413947694,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.13519091847265222,0.14583333333333334,0.14296296296296296,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,10.0,38.1072925575685,15.527299378954487,17.070329027868517,138.98420413947693,2.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.09112709832134293,0.13963210702341136,0.106244579358196,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.04607250755287009,0.09095816464237517,5.0,40.1072925575685,105.52729937895448,10.070329027868517,107.98420413947694,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.08928571428571429,0.09903468001430103,0.106244579358196,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,6.0,40.1072925575685,92.52729937895448,5.070329027868517,123.98420413947694,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.125,0.09903468001430103,0.14296296296296296,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,0.0,22.107292557568496,542.5272993789545,28.070329027868517,167.98420413947693,2.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.13519091847265222,0.09903468001430103,0.14296296296296296,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,10.0,37.1072925575685,5882.527299378955,18.070329027868517,180.98420413947693,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.07293868921775898,0.09903468001430103,0.0943952802359882,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.04607250755287009,0.09095816464237517,4.0,51.1072925575685,626.5272993789545,3.070329027868518,245.98420413947693,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.23478260869565218,0.09903468001430103,0.10160427807486631,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.1461794019933555,0.12857142857142856,7.0,63.1072925575685,695.5272993789545,15.070329027868517,117.98420413947694,0.10167092903232311,104.60281464307465,1.6796226160605883
0.0,0.1092896174863388,0.09903468001430103,0.106244579358196,0.11518560179977502,0.15341488277268095,0.06222865412445731,0.143646408839779,0.09095816464237517,6.0,52.1072925575685,783.5272993789545,28.070329027868517,147.98420413947693,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.12133891213389121,0.09903468001430103,0.106244579358196,0.11518560179977502,0.15341488277268095,0.06222865412445731,0.143646408839779,0.09095816464237517,7.0,49.1072925575685,104.52729937895448,19.070329027868517,72.98420413947694,1.101670929032323,-1.397185356925345,-0.3203773839394117
1.0,0.23478260869565218,0.14583333333333334,0.106244579358196,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.1461794019933555,0.09095816464237517,6.0,64.1072925575685,4188.527299378955,12.070329027868517,895.9842041394769,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.10807291666666667,0.09903468001430103,0.106244579358196,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,7.0,27.107292557568496,170.5272993789545,25.070329027868517,79.98420413947694,2.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.13519091847265222,0.09903468001430103,0.106244579358196,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,10.0,55.1072925575685,41.52729937895449,19.070329027868517,38.984204139476944,0.10167092903232311,-1.397185356925345,-0.3203773839394117
1.0,0.13519091847265222,0.13963210702341136,0.14296296296296296,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.09095816464237517,7.0,28.107292557568496,2535.5272993789545,24.070329027868517,956.9842041394769,5.101670929032323,-1.397185356925345,-0.3203773839394117
1.0,0.10807291666666667,0.09903468001430103,0.14296296296296296,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,7.0,45.1072925575685,1234.5272993789545,11.070329027868517,352.98420413947696,2.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.12133891213389121,0.14583333333333334,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.04607250755287009,0.09095816464237517,4.0,38.1072925575685,1810.5272993789545,12.070329027868517,148.98420413947693,0.10167092903232311,-1.397185356925345,-0.3203773839394117
1.0,0.23478260869565218,0.14583333333333334,0.0943952802359882,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.1461794019933555,0.09095816464237517,9.0,74.1072925575685,228.5272993789545,20.070329027868517,95.98420413947694,0.10167092903232311,-1.397185356925345,-0.3203773839394117
1.0,0.07293868921775898,0.09903468001430103,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.09095816464237517,10.0,28.107292557568496,2088.5272993789545,12.070329027868517,130.98420413947693,0.10167092903232311,-1.397185356925345,-0.3203773839394117
1.0,0.13519091847265222,0.09903468001430103,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.12857142857142856,4.0,29.107292557568496,3934.5272993789545,4.070329027868517,763.9842041394769,0.10167092903232311,341.6028146430747,1.6796226160605883
0.0,0.09112709832134293,0.13963210702341136,0.14296296296296296,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.04607250755287009,0.09095816464237517,4.0,19.107292557568496,362.52729937895447,28.070329027868517,14.984204139476942,17.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.13519091847265222,0.13963210702341136,0.14296296296296296,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.04607250755287009,0.12857142857142856,10.0,34.1072925575685,11970.527299378955,15.070329027868517,607.9842041394769,1.101670929032323,100.60281464307465,2.6796226160605885
0.0,0.13519091847265222,0.13963210702341136,0.14296296296296296,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,7.0,32.1072925575685,552.5272993789545,9.070329027868517,104.98420413947694,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.07293868921775898,0.09903468001430103,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.09095816464237517,4.0,48.1072925575685,1116.5272993789545,11.070329027868517,363.98420413947696,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.10807291666666667,0.09903468001430103,0.14296296296296296,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.09095816464237517,4.0,28.107292557568496,395.52729937895447,11.070329027868517,203.98420413947693,2.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.10807291666666667,0.13963210702341136,0.14296296296296296,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.09095816464237517,10.0,28.107292557568496,2203.5272993789545,19.070329027868517,9.984204139476942,3.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.13519091847265222,0.13963210702341136,0.14296296296296296,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.04607250755287009,0.09095816464237517,4.0,30.107292557568496,871.5272993789545,5.070329027868517,103.98420413947694,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.07293868921775898,0.09903468001430103,0.0943952802359882,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.1461794019933555,0.19289340101522842,1.0,51.1072925575685,144.5272993789545,0.0703290278685178,57.984204139476944,2.101670929032323,4.602814643074655,1.6796226160605883
0.0,0.07293868921775898,0.09903468001430103,0.0943952802359882,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.04607250755287009,0.09095816464237517,4.0,22.107292557568496,-0.4727006210455136,19.070329027868517,423.98420413947696,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.08928571428571429,0.13963210702341136,0.0943952802359882,0.11842105263157894,0.08597108245408362,0.06222865412445731,0.143646408839779,0.09095816464237517,1.0,28.107292557568496,-849.4727006210455,2.070329027868518,202.98420413947693,0.10167092903232311,-1.397185356925345,-0.3203773839394117
1.0,0.12133891213389121,0.09903468001430103,0.10160427807486631,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.6434108527131783,0.0,57.1072925575685,4628.527299378955,25.070329027868517,179.98420413947693,0.10167092903232311,91.60281464307465,0.6796226160605883
1.0,0.07293868921775898,0.14583333333333334,0.0943952802359882,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.04607250755287009,0.09095816464237517,5.0,41.1072925575685,843.5272993789545,3.070329027868518,1016.9842041394769,2.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.10807291666666667,0.13963210702341136,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.09095816464237517,7.0,33.1072925575685,227.5272993789545,18.070329027868517,1738.984204139477,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.10807291666666667,0.13963210702341136,0.106244579358196,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,7.0,34.1072925575685,49.52729937895449,27.070329027868517,96.98420413947694,1.101670929032323,-1.397185356925345,-0.3203773839394117
1.0,0.10807291666666667,0.09903468001430103,0.14296296296296296,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.19289340101522842,5.0,30.107292557568496,1538.5272993789545,13.070329027868517,439.98420413947696,0.10167092903232311,55.60281464307465,0.6796226160605883
0.0,0.07293868921775898,0.09903468001430103,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.09095816464237517,6.0,49.1072925575685,2230.5272993789545,12.070329027868517,270.98420413947696,2.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.12133891213389121,0.09903468001430103,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.1461794019933555,0.09095816464237517,6.0,44.1072925575685,3063.5272993789545,13.070329027868517,157.98420413947693,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.13519091847265222,0.09903468001430103,0.106244579358196,0.11518560179977502,0.15341488277268095,0.06222865412445731,0.1461794019933555,0.09095816464237517,1.0,53.1072925575685,81.52729937895448,2.070329027868518,138.98420413947693,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.1092896174863388,0.13963210702341136,0.14296296296296296,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,10.0,29.107292557568496,2154.5272993789545,15.070329027868517,293.98420413947696,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.23478260869565218,0.13963210702341136,0.106244579358196,0.11518560179977502,0.08597108245408362,0.06222865412445731,0.04607250755287009,0.09095816464237517,4.0,32.1072925575685,100.52729937895448,24.070329027868517,312.98420413947696,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.10807291666666667,0.14583333333333334,0.106244579358196,0.11518560179977502,0.08597108245408362,0.06222865412445731,0.04607250755287009,0.09095816464237517,4.0,50.1072925575685,783.5272993789545,13.070329027868517,577.9842041394769,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.07293868921775898,0.09903468001430103,0.0943952802359882,0.11518560179977502,0.15341488277268095,0.06222865412445731,0.1461794019933555,0.09095816464237517,6.0,37.1072925575685,-516.4727006210455,6.070329027868517,552.9842041394769,2.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.23478260869565218,0.09903468001430103,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.09095816464237517,9.0,59.1072925575685,414.52729937895447,5.070329027868517,321.98420413947696,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.13519091847265222,0.09903468001430103,0.14296296296296296,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,7.0,44.1072925575685,5886.527299378955,11.070329027868517,225.98420413947693,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.09112709832134293,0.09903468001430103,0.106244579358196,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,6.0,44.1072925575685,1354.5272993789545,2.070329027868518,132.98420413947693,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.12133891213389121,0.09903468001430103,0.106244579358196,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,9.0,52.1072925575685,16872.527299378955,5.070329027868517,221.98420413947693,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.07293868921775898,0.14583333333333334,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.12857142857142856,4.0,47.1072925575685,202.5272993789545,6.070329027868517,132.98420413947693,0.10167092903232311,169.60281464307465,4.6796226160605885
0.0,0.09112709832134293,0.09903468001430103,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.09095816464237517,0.0,27.107292557568496,337.52729937895447,26.070329027868517,153.98420413947693,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.10807291666666667,0.09903468001430103,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.09095816464237517,6.0,25.107292557568496,443.52729937895447,19.070329027868517,128.98420413947693,3.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.13519091847265222,0.09903468001430103,0.106244579358196,0.11518560179977502,0.15341488277268095,0.06222865412445731,0.143646408839779,0.09095816464237517,6.0,37.1072925575685,-0.4727006210455136,5.070329027868517,628.9842041394769,2.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.10807291666666667,0.13963210702341136,0.14296296296296296,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,10.0,28.107292557568496,359.52729937895447,17.070329027868517,162.98420413947693,1.101670929032323,-1.397185356925345,-0.3203773839394117
1.0,0.13519091847265222,0.09903468001430103,0.14296296296296296,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.6434108527131783,6.0,33.1072925575685,-0.4727006210455136,14.070329027868517,266.98420413947696,1.101670929032323,181.60281464307465,2.6796226160605885
0.0,0.08928571428571429,0.14583333333333334,0.14296296296296296,0.11842105263157894,0.08597108245408362,0.12480417754569191,0.04607250755287009,0.09095816464237517,4.0,38.1072925575685,1.5272993789544864,3.070329027868518,378.98420413947696,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.13519091847265222,0.13963210702341136,0.14296296296296296,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.04607250755287009,0.09095816464237517,4.0,27.107292557568496,6247.527299378955,7.070329027868517,152.98420413947693,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.09112709832134293,0.09903468001430103,0.14296296296296296,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.04607250755287009,0.09095816464237517,5.0,37.1072925575685,411.52729937895447,1.0703290278685178,152.98420413947693,4.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.23478260869565218,0.09903468001430103,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.04607250755287009,0.09095816464237517,4.0,52.1072925575685,343.52729937895447,13.070329027868517,219.98420413947693,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.13519091847265222,0.14583333333333334,0.14296296296296296,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,7.0,50.1072925575685,3221.5272993789545,12.070329027868517,65.98420413947694,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.07293868921775898,0.14583333333333334,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.19289340101522842,4.0,37.1072925575685,173.5272993789545,12.070329027868517,365.98420413947696,1.101670929032323,296.6028146430747,0.6796226160605883
0.0,0.10807291666666667,0.13963210702341136,0.106244579358196,0.11518560179977502,0.15341488277268095,0.06222865412445731,0.143646408839779,0.09095816464237517,7.0,36.1072925575685,590.5272993789545,12.070329027868517,85.98420413947694,5.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.07293868921775898,0.14583333333333334,0.0943952802359882,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,1.0,46.1072925575685,387.52729937895447,3.070329027868518,699.9842041394769,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.1015625,0.09903468001430103,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.12857142857142856,10.0,36.1072925575685,218.5272993789545,15.070329027868517,202.98420413947693,1.101670929032323,195.60281464307465,0.6796226160605883
1.0,0.12133891213389121,0.14583333333333334,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.09095816464237517,6.0,23.107292557568496,450.52729937895447,14.070329027868517,650.9842041394769,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.23478260869565218,0.09903468001430103,0.0943952802359882,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,7.0,56.1072925575685,4.527299378954487,24.070329027868517,61.984204139476944,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.12133891213389121,0.13963210702341136,0.106244579358196,0.11518560179977502,0.08597108245408362,0.06222865412445731,0.143646408839779,0.09095816464237517,4.0,24.107292557568496,176.5272993789545,4.070329027868517,148.98420413947693,0.10167092903232311,-1.397185356925345,-0.3203773839394117
1.0,0.09112709832134293,0.09903468001430103,0.106244579358196,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.1461794019933555,0.12857142857142856,6.0,48.1072925575685,656.5272993789545,5.070329027868517,396.98420413947696,1.101670929032323,459.6028146430747,1.6796226160605883
1.0,0.13519091847265222,0.09903468001430103,0.14296296296296296,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,5.0,33.1072925575685,1314.5272993789545,28.070329027868517,222.98420413947693,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.07293868921775898,0.09903468001430103,0.0943952802359882,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.04607250755287009,0.09095816464237517,4.0,47.1072925575685,1465.5272993789545,5.070329027868517,404.98420413947696,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.10807291666666667,0.13963210702341136,0.106244579358196,0.11518560179977502,0.15341488277268095,0.06222865412445731,0.143646408839779,0.09095816464237517,6.0,37.1072925575685,878.5272993789545,5.070329027868517,58.984204139476944,3.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.07293868921775898,0.13963210702341136,0.0943952802359882,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.04607250755287009,0.09095816464237517,4.0,31.107292557568496,292.52729937895447,28.070329027868517,519.9842041394769,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.12133891213389121,0.09903468001430103,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.09095816464237517,3.0,34.1072925575685,423.52729937895447,15.070329027868517,277.98420413947696,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.07293868921775898,0.09903468001430103,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.04607250755287009,0.09095816464237517,4.0,30.107292557568496,1830.5272993789545,18.070329027868517,201.98420413947693,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.07293868921775898,0.09903468001430103,0.0943952802359882,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,10.0,35.1072925575685,110.52729937895448,16.070329027868517,199.98420413947693,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.07293868921775898,0.09903468001430103,0.0943952802359882,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.04607250755287009,0.09095816464237517,5.0,30.107292557568496,454.52729937895447,18.070329027868517,370.98420413947696,2.101670929032323,-1.397185356925345,-0.3203773839394117
1.0,0.09112709832134293,0.13963210702341136,0.106244579358196,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.143646408839779,0.09095816464237517,4.0,23.107292557568496,-195.4727006210455,16.070329027868517,389.98420413947696,0.10167092903232311,-1.397185356925345,-0.3203773839394117
0.0,0.13519091847265222,0.13963210702341136,0.14296296296296296,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,7.0,28.107292557568496,3615.5272993789545,12.070329027868517,163.98420413947693,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.07293868921775898,0.09903468001430103,0.106244579358196,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,7.0,53.1072925575685,14092.527299378955,9.070329027868517,229.98420413947693,4.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.18421052631578946,0.13963210702341136,0.14296296296296296,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.09095816464237517,6.0,37.1072925575685,1566.5272993789545,-0.9296709721314822,289.98420413947696,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.12133891213389121,0.09903468001430103,0.14296296296296296,0.11518560179977502,0.08597108245408362,0.12480417754569191,0.04607250755287009,0.09095816464237517,4.0,37.1072925575685,5425.527299378955,12.070329027868517,147.98420413947693,1.101670929032323,-1.397185356925345,-0.3203773839394117
0.0,0.12133891213389121,0.13963210702341136,0.14296296296296296,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.12857142857142856,9.0,26.107292557568496,260.52729937895447,17.070329027868517,231.98420413947693,0.10167092903232311,136.60281464307465,19.679622616060588
0.0,0.07293868921775898,0.14583333333333334,0.106244579358196,0.11518560179977502,0.15341488277268095,0.12480417754569191,0.143646408839779,0.6434108527131783,1.0,32.1072925575685,2842.5272993789545,10.070329027868517,471.98420413947696,0.10167092903232311,181.60281464307465,0.6796226160605883
